scene,user,item,score
scene_0,user_8408,item_3843,0.31066746727980593
scene_0,user_8408,item_5487,0.31066746727980593
scene_0,user_8408,item_645,0.31066746727980593
scene_0,user_8408,item_6669,0.2790553132756236
scene_0,user_8408,item_942,0.2790553132756236
scene_0,user_7923,item_3843,0.31066746727980593
scene_0,user_7923,item_5487,0.31066746727980593
scene_0,user_7923,item_5910,0.31066746727980593
scene_0,user_9914,item_5487,0.31066746727980593
scene_0,user_9914,item_5910,0.31066746727980593
scene_0,user_9914,item_645,0.31066746727980593
scene_0,user_9914,item_462,0.19493562262564004
scene_0,user_9914,item_9870,0.19493562262564004
scene_0,user_3333,item_210,0.6436363296498353
scene_0,user_994,item_2676,0.6436363296498353
scene_0,user_6335,item_1449,0.45511961331341866
scene_0,user_5896,item_4380,0.25694917118487537
scene_0,user_5896,item_5337,0.25694917118487537
scene_0,user_5896,item_9045,0.25694917118487537
scene_0,user_5896,item_9357,0.25694917118487537
scene_0,user_3568,item_5337,0.3633810027301768
scene_0,user_3568,item_7230,0.3633810027301768
scene_0,user_3568,item_9045,0.3633810027301768
scene_0,user_3568,item_9357,0.3633810027301768
scene_0,user_2332,item_7230,0.25694917118487537
scene_0,user_2332,item_9045,0.25694917118487537
scene_0,user_2332,item_9357,0.25694917118487537
scene_0,user_2332,item_1074,0.22755980665670933
scene_0,user_2332,item_3333,0.22755980665670933
scene_0,user_2332,item_7644,0.22755980665670933
scene_0,user_9324,item_5337,0.25694917118487537
scene_0,user_9324,item_7230,0.25694917118487537
scene_0,user_9324,item_9357,0.25694917118487537
scene_0,user_9324,item_561,0.22755980665670933
scene_0,user_7835,item_5337,0.3633810027301768
scene_0,user_7835,item_7230,0.3633810027301768
scene_0,user_7835,item_9045,0.3633810027301768
scene_0,user_7835,item_9357,0.3633810027301768
scene_0,user_6420,item_1503,0.31066746727980593
scene_0,user_6420,item_5337,0.25694917118487537
scene_0,user_6420,item_7230,0.25694917118487537
scene_0,user_6420,item_9045,0.25694917118487537
scene_0,user_6504,item_5211,0.43935014561520125
scene_0,user_6504,item_9870,0.43935014561520125
scene_0,user_6256,item_5211,0.43935014561520125
scene_0,user_6256,item_9870,0.43935014561520125
scene_0,user_8117,item_5211,0.31066746727980593
scene_0,user_8117,item_3843,0.21714724095162588
scene_0,user_8117,item_7635,0.21714724095162588
scene_0,user_1964,item_4410,0.45511961331341866
scene_0,user_1964,item_9870,0.31066746727980593
scene_0,user_1651,item_2754,0.3400464821989298
scene_0,user_1651,item_7002,0.3400464821989298
scene_0,user_1651,item_87,0.3400464821989298
scene_0,user_1651,item_9087,0.3400464821989298
scene_0,user_9701,item_2754,0.3400464821989298
scene_0,user_9701,item_7002,0.3400464821989298
scene_0,user_9701,item_87,0.3400464821989298
scene_0,user_9701,item_9087,0.3400464821989298
scene_0,user_5747,item_2952,0.2790553132756236
scene_0,user_5747,item_9717,0.2790553132756236
scene_0,user_5747,item_2754,0.24044917348149392
scene_0,user_5747,item_87,0.24044917348149392
scene_0,user_5747,item_9087,0.24044917348149392
scene_0,user_8444,item_7920,0.45511961331341866
scene_0,user_8444,item_2754,0.24044917348149392
scene_0,user_8444,item_7002,0.24044917348149392
scene_0,user_8444,item_9087,0.24044917348149392
scene_0,user_1490,item_2754,0.3400464821989298
scene_0,user_1490,item_7002,0.3400464821989298
scene_0,user_1490,item_87,0.3400464821989298
scene_0,user_1490,item_9087,0.3400464821989298
scene_0,user_6414,item_1686,0.31066746727980593
scene_0,user_6414,item_2754,0.24044917348149392
scene_0,user_6414,item_7002,0.24044917348149392
scene_0,user_6414,item_87,0.24044917348149392
scene_0,user_8075,item_2454,0.2790553132756236
scene_0,user_8075,item_3729,0.19493562262564004
scene_0,user_8075,item_9870,0.19493562262564004
scene_0,user_9197,item_3729,0.2756806013068237
scene_0,user_9197,item_462,0.2756806013068237
scene_0,user_9197,item_9870,0.2756806013068237
scene_0,user_4836,item_3729,0.2756806013068237
scene_0,user_4836,item_462,0.2756806013068237
scene_0,user_4836,item_9870,0.2756806013068237
scene_0,user_3419,item_3729,0.2756806013068237
scene_0,user_3419,item_462,0.2756806013068237
scene_0,user_3419,item_9870,0.2756806013068237
scene_0,user_6594,item_3729,0.2756806013068237
scene_0,user_6594,item_462,0.2756806013068237
scene_0,user_6594,item_9870,0.2756806013068237
scene_0,user_5026,item_3729,0.2756806013068237
scene_0,user_5026,item_462,0.2756806013068237
scene_0,user_5026,item_9870,0.2756806013068237
scene_0,user_9692,item_3825,0.21714724095162588
scene_0,user_9692,item_7635,0.21714724095162588
scene_0,user_9692,item_3729,0.19493562262564004
scene_0,user_9692,item_462,0.19493562262564004
scene_0,user_3124,item_3729,0.2756806013068237
scene_0,user_3124,item_462,0.2756806013068237
scene_0,user_3124,item_9870,0.2756806013068237
scene_0,user_2569,item_3729,0.2756806013068237
scene_0,user_2569,item_462,0.2756806013068237
scene_0,user_2569,item_9870,0.2756806013068237
scene_0,user_7478,item_3729,0.2756806013068237
scene_0,user_7478,item_462,0.2756806013068237
scene_0,user_7478,item_9870,0.2756806013068237
scene_0,user_5413,item_3729,0.2756806013068237
scene_0,user_5413,item_462,0.2756806013068237
scene_0,user_5413,item_9870,0.2756806013068237
scene_0,user_2998,item_8913,0.32181816482491765
scene_0,user_1,item_8913,0.32181816482491765
scene_0,user_7962,item_8913,0.32181816482491765
scene_0,user_6118,item_8913,0.32181816482491765
scene_0,user_4933,item_8913,0.32181816482491765
scene_0,user_3475,item_8913,0.32181816482491765
scene_0,user_2828,item_8913,0.32181816482491765
scene_0,user_6441,item_2805,0.19732190434332983
scene_0,user_6441,item_7710,0.19732190434332983
scene_0,user_6441,item_9012,0.19732190434332983
scene_0,user_6424,item_2565,0.2944888920518062
scene_0,user_9239,item_2565,0.5100697232983947
scene_0,user_9239,item_4251,0.4164701851078906
scene_0,user_9239,item_7713,0.4164701851078906
scene_0,user_4585,item_210,0.31066746727980593
scene_0,user_4585,item_3675,0.2790553132756236
scene_0,user_4585,item_7032,0.2790553132756236
scene_0,user_7919,item_210,0.43935014561520125
scene_0,user_7919,item_579,0.43935014561520125
scene_0,user_5860,item_210,0.43935014561520125
scene_0,user_5860,item_579,0.43935014561520125
scene_0,user_7104,item_390,0.36067376022224085
scene_0,user_5029,item_3957,0.5100697232983947
scene_0,user_403,item_3957,0.5100697232983947
scene_0,user_3792,item_6717,0.2790553132756236
scene_0,user_3792,item_2331,0.22784770917926217
scene_0,user_3792,item_7917,0.22784770917926217
scene_0,user_3792,item_4302,0.22755980665670933
scene_0,user_3792,item_5478,0.18580180409177757
scene_0,user_3792,item_7332,0.18580180409177757
scene_0,user_3792,item_1128,0.08925629958861248
scene_0,user_3792,item_3933,0.08925629958861248
scene_0,user_3792,item_4200,0.08925629958861248
scene_0,user_3792,item_5049,0.08925629958861248
scene_0,user_3792,item_5094,0.08925629958861248
scene_0,user_3792,item_5331,0.08925629958861248
scene_0,user_3792,item_5451,0.08925629958861248
scene_0,user_3792,item_5979,0.08925629958861248
scene_0,user_3792,item_660,0.08925629958861248
scene_0,user_3792,item_6942,0.08925629958861248
scene_0,user_3792,item_7197,0.08925629958861248
scene_0,user_3792,item_7365,0.08925629958861248
scene_0,user_6863,item_279,0.25365892483943775
scene_0,user_6863,item_2859,0.20711164485320396
scene_0,user_6863,item_7848,0.20711164485320396
scene_0,user_6863,item_4302,0.18580180409177757
scene_0,user_6863,item_8988,0.18580180409177757
scene_0,user_6863,item_1128,0.07287746344036289
scene_0,user_6863,item_3933,0.07287746344036289
scene_0,user_6863,item_4200,0.07287746344036289
scene_0,user_6863,item_5049,0.07287746344036289
scene_0,user_6863,item_5094,0.07287746344036289
scene_0,user_6863,item_5331,0.07287746344036289
scene_0,user_6863,item_5451,0.07287746344036289
scene_0,user_6863,item_5979,0.07287746344036289
scene_0,user_6863,item_660,0.07287746344036289
scene_0,user_6863,item_6942,0.07287746344036289
scene_0,user_6863,item_7197,0.07287746344036289
scene_0,user_6863,item_7365,0.07287746344036289
scene_0,user_5769,item_4302,0.32181816482491765
scene_0,user_5769,item_8988,0.32181816482491765
scene_0,user_5769,item_5478,0.26276343125998064
scene_0,user_5769,item_7332,0.26276343125998064
scene_0,user_5769,item_1128,0.12622746940545188
scene_0,user_5769,item_3933,0.12622746940545188
scene_0,user_5769,item_4200,0.12622746940545188
scene_0,user_5769,item_5049,0.12622746940545188
scene_0,user_5769,item_5094,0.12622746940545188
scene_0,user_5769,item_5331,0.12622746940545188
scene_0,user_5769,item_5451,0.12622746940545188
scene_0,user_5769,item_5979,0.12622746940545188
scene_0,user_5769,item_660,0.12622746940545188
scene_0,user_5769,item_6942,0.12622746940545188
scene_0,user_5769,item_7197,0.12622746940545188
scene_0,user_5769,item_7365,0.12622746940545188
scene_0,user_6841,item_5580,0.2790553132756236
scene_0,user_6841,item_8469,0.2790553132756236
scene_0,user_6841,item_915,0.2790553132756236
scene_0,user_6841,item_8988,0.22755980665670933
scene_0,user_6841,item_5478,0.18580180409177757
scene_0,user_6841,item_7332,0.18580180409177757
scene_0,user_6841,item_1128,0.08925629958861248
scene_0,user_6841,item_3933,0.08925629958861248
scene_0,user_6841,item_4200,0.08925629958861248
scene_0,user_6841,item_5049,0.08925629958861248
scene_0,user_6841,item_5094,0.08925629958861248
scene_0,user_6841,item_5331,0.08925629958861248
scene_0,user_6841,item_5451,0.08925629958861248
scene_0,user_6841,item_5979,0.08925629958861248
scene_0,user_6841,item_660,0.08925629958861248
scene_0,user_6841,item_6942,0.08925629958861248
scene_0,user_6841,item_7197,0.08925629958861248
scene_0,user_6841,item_7365,0.08925629958861248
scene_0,user_9443,item_4302,0.32181816482491765
scene_0,user_9443,item_8988,0.32181816482491765
scene_0,user_9443,item_5478,0.26276343125998064
scene_0,user_9443,item_7332,0.26276343125998064
scene_0,user_9443,item_1128,0.12622746940545188
scene_0,user_9443,item_3933,0.12622746940545188
scene_0,user_9443,item_4200,0.12622746940545188
scene_0,user_9443,item_5049,0.12622746940545188
scene_0,user_9443,item_5094,0.12622746940545188
scene_0,user_9443,item_5331,0.12622746940545188
scene_0,user_9443,item_5451,0.12622746940545188
scene_0,user_9443,item_5979,0.12622746940545188
scene_0,user_9443,item_660,0.12622746940545188
scene_0,user_9443,item_6942,0.12622746940545188
scene_0,user_9443,item_7197,0.12622746940545188
scene_0,user_9443,item_7365,0.12622746940545188
scene_0,user_8686,item_4302,0.32181816482491765
scene_0,user_8686,item_8988,0.32181816482491765
scene_0,user_8686,item_5478,0.26276343125998064
scene_0,user_8686,item_7332,0.26276343125998064
scene_0,user_8686,item_1128,0.12622746940545188
scene_0,user_8686,item_3933,0.12622746940545188
scene_0,user_8686,item_4200,0.12622746940545188
scene_0,user_8686,item_5049,0.12622746940545188
scene_0,user_8686,item_5094,0.12622746940545188
scene_0,user_8686,item_5331,0.12622746940545188
scene_0,user_8686,item_5451,0.12622746940545188
scene_0,user_8686,item_5979,0.12622746940545188
scene_0,user_8686,item_660,0.12622746940545188
scene_0,user_8686,item_6942,0.12622746940545188
scene_0,user_8686,item_7197,0.12622746940545188
scene_0,user_8686,item_7365,0.12622746940545188
scene_0,user_8725,item_4302,0.32181816482491765
scene_0,user_8725,item_8988,0.32181816482491765
scene_0,user_8725,item_5478,0.26276343125998064
scene_0,user_8725,item_7332,0.26276343125998064
scene_0,user_8725,item_1128,0.12622746940545188
scene_0,user_8725,item_3933,0.12622746940545188
scene_0,user_8725,item_4200,0.12622746940545188
scene_0,user_8725,item_5049,0.12622746940545188
scene_0,user_8725,item_5094,0.12622746940545188
scene_0,user_8725,item_5331,0.12622746940545188
scene_0,user_8725,item_5451,0.12622746940545188
scene_0,user_8725,item_5979,0.12622746940545188
scene_0,user_8725,item_660,0.12622746940545188
scene_0,user_8725,item_6942,0.12622746940545188
scene_0,user_8725,item_7197,0.12622746940545188
scene_0,user_8725,item_7365,0.12622746940545188
scene_0,user_9513,item_1302,0.29488643195052716
scene_0,user_9513,item_3957,0.29488643195052716
scene_0,user_9513,item_8796,0.29488643195052716
scene_0,user_9079,item_3957,0.20851619571212315
scene_0,user_9079,item_8796,0.20851619571212315
scene_0,user_1730,item_1302,0.29488643195052716
scene_0,user_1730,item_3957,0.29488643195052716
scene_0,user_1730,item_8796,0.29488643195052716
scene_0,user_7862,item_6129,0.2790553132756236
scene_0,user_7862,item_1302,0.20851619571212315
scene_0,user_7862,item_3957,0.20851619571212315
scene_0,user_1313,item_1302,0.29488643195052716
scene_0,user_1313,item_3957,0.29488643195052716
scene_0,user_1313,item_8796,0.29488643195052716
scene_0,user_9833,item_3873,0.36067376022224085
scene_0,user_9833,item_1302,0.20851619571212315
scene_0,user_9833,item_8796,0.20851619571212315
scene_0,user_5224,item_1302,0.29488643195052716
scene_0,user_5224,item_3957,0.29488643195052716
scene_0,user_5224,item_8796,0.29488643195052716
scene_0,user_2738,item_1302,0.29488643195052716
scene_0,user_2738,item_3957,0.29488643195052716
scene_0,user_2738,item_8796,0.29488643195052716
scene_0,user_8244,item_1302,0.29488643195052716
scene_0,user_8244,item_3957,0.29488643195052716
scene_0,user_8244,item_8796,0.29488643195052716
scene_0,user_50,item_1302,0.29488643195052716
scene_0,user_50,item_3957,0.29488643195052716
scene_0,user_50,item_8796,0.29488643195052716
scene_0,user_8142,item_4002,0.43935014561520125
scene_0,user_8142,item_6495,0.43935014561520125
scene_0,user_8142,item_6912,0.43935014561520125
scene_0,user_3958,item_4002,0.31066746727980593
scene_0,user_3958,item_6912,0.31066746727980593
scene_0,user_2053,item_6495,0.31066746727980593
scene_0,user_2053,item_6912,0.31066746727980593
scene_0,user_912,item_4002,0.31066746727980593
scene_0,user_912,item_6495,0.31066746727980593
scene_0,user_912,item_2853,0.2790553132756236
scene_0,user_912,item_4020,0.2790553132756236
scene_0,user_912,item_9243,0.2790553132756236
scene_0,user_9673,item_4146,0.5100697232983947
scene_0,user_5106,item_4146,0.5100697232983947
scene_0,user_3405,item_2940,0.2790553132756236
scene_0,user_3405,item_7482,0.2790553132756236
scene_0,user_2747,item_6411,0.3633810027301768
scene_0,user_2747,item_1128,0.14252975567616036
scene_0,user_2747,item_3885,0.14252975567616036
scene_0,user_2747,item_4200,0.14252975567616036
scene_0,user_2747,item_5049,0.14252975567616036
scene_0,user_2747,item_5094,0.14252975567616036
scene_0,user_2747,item_5331,0.14252975567616036
scene_0,user_2747,item_5451,0.14252975567616036
scene_0,user_2747,item_5979,0.14252975567616036
scene_0,user_2747,item_660,0.14252975567616036
scene_0,user_2747,item_6942,0.14252975567616036
scene_0,user_2747,item_7197,0.14252975567616036
scene_0,user_2747,item_7365,0.14252975567616036
scene_0,user_5325,item_6411,0.3633810027301768
scene_0,user_5325,item_1128,0.14252975567616036
scene_0,user_5325,item_3885,0.14252975567616036
scene_0,user_5325,item_4200,0.14252975567616036
scene_0,user_5325,item_5049,0.14252975567616036
scene_0,user_5325,item_5094,0.14252975567616036
scene_0,user_5325,item_5331,0.14252975567616036
scene_0,user_5325,item_5451,0.14252975567616036
scene_0,user_5325,item_5979,0.14252975567616036
scene_0,user_5325,item_660,0.14252975567616036
scene_0,user_5325,item_6942,0.14252975567616036
scene_0,user_5325,item_7197,0.14252975567616036
scene_0,user_5325,item_7365,0.14252975567616036
scene_0,user_9220,item_6411,0.3633810027301768
scene_0,user_9220,item_1128,0.14252975567616036
scene_0,user_9220,item_3885,0.14252975567616036
scene_0,user_9220,item_4200,0.14252975567616036
scene_0,user_9220,item_5049,0.14252975567616036
scene_0,user_9220,item_5094,0.14252975567616036
scene_0,user_9220,item_5331,0.14252975567616036
scene_0,user_9220,item_5451,0.14252975567616036
scene_0,user_9220,item_5979,0.14252975567616036
scene_0,user_9220,item_660,0.14252975567616036
scene_0,user_9220,item_6942,0.14252975567616036
scene_0,user_9220,item_7197,0.14252975567616036
scene_0,user_9220,item_7365,0.14252975567616036
scene_0,user_6993,item_6411,0.3633810027301768
scene_0,user_6993,item_1128,0.14252975567616036
scene_0,user_6993,item_3885,0.14252975567616036
scene_0,user_6993,item_4200,0.14252975567616036
scene_0,user_6993,item_5049,0.14252975567616036
scene_0,user_6993,item_5094,0.14252975567616036
scene_0,user_6993,item_5331,0.14252975567616036
scene_0,user_6993,item_5451,0.14252975567616036
scene_0,user_6993,item_5979,0.14252975567616036
scene_0,user_6993,item_660,0.14252975567616036
scene_0,user_6993,item_6942,0.14252975567616036
scene_0,user_6993,item_7197,0.14252975567616036
scene_0,user_6993,item_7365,0.14252975567616036
scene_0,user_4349,item_8046,0.20851619571212315
scene_0,user_4349,item_1128,0.1007837567594748
scene_0,user_4349,item_3885,0.1007837567594748
scene_0,user_4349,item_4200,0.1007837567594748
scene_0,user_4349,item_5049,0.1007837567594748
scene_0,user_4349,item_5094,0.1007837567594748
scene_0,user_4349,item_5331,0.1007837567594748
scene_0,user_4349,item_5451,0.1007837567594748
scene_0,user_4349,item_5979,0.1007837567594748
scene_0,user_4349,item_660,0.1007837567594748
scene_0,user_4349,item_6942,0.1007837567594748
scene_0,user_4349,item_7197,0.1007837567594748
scene_0,user_4349,item_7365,0.1007837567594748
scene_0,user_2728,item_3873,0.5100697232983947
scene_0,user_2728,item_390,0.5100697232983947
scene_0,user_5793,item_8904,0.5100697232983947
scene_0,user_6449,item_8904,0.5100697232983947
scene_0,user_4712,item_9,0.5100697232983947
scene_0,user_3382,item_1860,0.36067376022224085
scene_0,user_3382,item_1230,0.2944888920518062
scene_0,user_3382,item_9057,0.2944888920518062
scene_0,user_9936,item_9,0.5100697232983947
scene_0,user_7475,item_6840,0.43935014561520125
scene_0,user_7475,item_8259,0.43935014561520125
scene_0,user_7475,item_9084,0.43935014561520125
scene_0,user_7762,item_8259,0.31066746727980593
scene_0,user_7762,item_9084,0.31066746727980593
scene_0,user_6665,item_6840,0.31066746727980593
scene_0,user_6665,item_8259,0.31066746727980593
scene_0,user_258,item_6840,0.31066746727980593
scene_0,user_258,item_9084,0.31066746727980593
scene_0,user_2533,item_1710,0.5100697232983947
scene_0,user_6326,item_1710,0.5100697232983947
scene_0,user_459,item_2853,0.2790553132756236
scene_0,user_459,item_3906,0.2790553132756236
scene_0,user_459,item_9243,0.2790553132756236
scene_0,user_805,item_6912,0.6436363296498353
scene_0,user_207,item_7320,0.45511961331341866
scene_0,user_7610,item_621,0.5100697232983947
scene_0,user_9195,item_621,0.5100697232983947
scene_0,user_1288,item_7134,0.6436363296498353
scene_0,user_3717,item_2838,0.25694917118487537
scene_0,user_3717,item_1935,0.20979811974466375
scene_0,user_3717,item_9882,0.20979811974466375
scene_0,user_4303,item_8574,0.3633810027301768
scene_0,user_4303,item_1089,0.29669934630327804
scene_0,user_4303,item_8025,0.29669934630327804
scene_0,user_3690,item_7920,0.25694917118487537
scene_0,user_3690,item_1089,0.20979811974466375
scene_0,user_3690,item_8025,0.20979811974466375
scene_0,user_3980,item_8574,0.3633810027301768
scene_0,user_3980,item_1089,0.29669934630327804
scene_0,user_3980,item_8025,0.29669934630327804
scene_0,user_8751,item_8574,0.3633810027301768
scene_0,user_8751,item_1089,0.29669934630327804
scene_0,user_8751,item_8025,0.29669934630327804
scene_0,user_5564,item_8574,0.3633810027301768
scene_0,user_5564,item_1089,0.29669934630327804
scene_0,user_5564,item_8025,0.29669934630327804
scene_0,user_8848,item_3426,0.45511961331341866
scene_0,user_8848,item_2922,0.31066746727980593
scene_0,user_6701,item_972,0.36067376022224085
scene_0,user_8779,item_1173,0.36067376022224085
scene_0,user_8580,item_1173,0.5100697232983947
scene_0,user_8580,item_972,0.5100697232983947
scene_0,user_6655,item_1974,0.39464380868665966
scene_0,user_6655,item_4335,0.39464380868665966
scene_0,user_6655,item_8631,0.39464380868665966
scene_0,user_1410,item_1974,0.2790553132756236
scene_0,user_1410,item_8631,0.2790553132756236
scene_0,user_1410,item_5907,0.19632592803453744
scene_0,user_1410,item_6882,0.19632592803453744
scene_0,user_261,item_1974,0.39464380868665966
scene_0,user_261,item_4335,0.39464380868665966
scene_0,user_261,item_8631,0.39464380868665966
scene_0,user_5766,item_1974,0.2790553132756236
scene_0,user_5766,item_4335,0.2790553132756236
scene_0,user_5766,item_5652,0.25694917118487537
scene_0,user_7761,item_2940,0.39464380868665966
scene_0,user_7761,item_3924,0.39464380868665966
scene_0,user_7761,item_7482,0.39464380868665966
scene_0,user_2099,item_2940,0.2790553132756236
scene_0,user_2099,item_3924,0.2790553132756236
scene_0,user_8782,item_2940,0.39464380868665966
scene_0,user_8782,item_3924,0.39464380868665966
scene_0,user_8782,item_7482,0.39464380868665966
scene_0,user_1003,item_5241,0.4164701851078906
scene_0,user_1003,item_9801,0.4164701851078906
scene_0,user_9381,item_5241,0.4164701851078906
scene_0,user_9381,item_9801,0.4164701851078906
scene_0,user_9645,item_249,0.5100697232983947
scene_0,user_8685,item_249,0.5100697232983947
scene_0,user_8198,item_3042,0.3633810027301768
scene_0,user_8198,item_6156,0.3633810027301768
scene_0,user_8198,item_1128,0.14252975567616036
scene_0,user_8198,item_3885,0.14252975567616036
scene_0,user_8198,item_3933,0.14252975567616036
scene_0,user_8198,item_5049,0.14252975567616036
scene_0,user_8198,item_5094,0.14252975567616036
scene_0,user_8198,item_5331,0.14252975567616036
scene_0,user_8198,item_5451,0.14252975567616036
scene_0,user_8198,item_5979,0.14252975567616036
scene_0,user_8198,item_660,0.14252975567616036
scene_0,user_8198,item_6942,0.14252975567616036
scene_0,user_8198,item_7197,0.14252975567616036
scene_0,user_8198,item_7365,0.14252975567616036
scene_0,user_9095,item_3042,0.25694917118487537
scene_0,user_9095,item_3525,0.22755980665670933
scene_0,user_9095,item_615,0.22755980665670933
scene_0,user_9095,item_1128,0.1007837567594748
scene_0,user_9095,item_3885,0.1007837567594748
scene_0,user_9095,item_3933,0.1007837567594748
scene_0,user_9095,item_5049,0.1007837567594748
scene_0,user_9095,item_5094,0.1007837567594748
scene_0,user_9095,item_5331,0.1007837567594748
scene_0,user_9095,item_5451,0.1007837567594748
scene_0,user_9095,item_5979,0.1007837567594748
scene_0,user_9095,item_660,0.1007837567594748
scene_0,user_9095,item_6942,0.1007837567594748
scene_0,user_9095,item_7197,0.1007837567594748
scene_0,user_9095,item_7365,0.1007837567594748
scene_0,user_2686,item_3042,0.3633810027301768
scene_0,user_2686,item_6156,0.3633810027301768
scene_0,user_2686,item_1128,0.14252975567616036
scene_0,user_2686,item_3885,0.14252975567616036
scene_0,user_2686,item_3933,0.14252975567616036
scene_0,user_2686,item_5049,0.14252975567616036
scene_0,user_2686,item_5094,0.14252975567616036
scene_0,user_2686,item_5331,0.14252975567616036
scene_0,user_2686,item_5451,0.14252975567616036
scene_0,user_2686,item_5979,0.14252975567616036
scene_0,user_2686,item_660,0.14252975567616036
scene_0,user_2686,item_6942,0.14252975567616036
scene_0,user_2686,item_7197,0.14252975567616036
scene_0,user_2686,item_7365,0.14252975567616036
scene_0,user_1418,item_3042,0.3633810027301768
scene_0,user_1418,item_6156,0.3633810027301768
scene_0,user_1418,item_1128,0.14252975567616036
scene_0,user_1418,item_3885,0.14252975567616036
scene_0,user_1418,item_3933,0.14252975567616036
scene_0,user_1418,item_5049,0.14252975567616036
scene_0,user_1418,item_5094,0.14252975567616036
scene_0,user_1418,item_5331,0.14252975567616036
scene_0,user_1418,item_5451,0.14252975567616036
scene_0,user_1418,item_5979,0.14252975567616036
scene_0,user_1418,item_660,0.14252975567616036
scene_0,user_1418,item_6942,0.14252975567616036
scene_0,user_1418,item_7197,0.14252975567616036
scene_0,user_1418,item_7365,0.14252975567616036
scene_0,user_3551,item_5334,0.5255268625199613
scene_0,user_3551,item_9081,0.5255268625199613
scene_0,user_4284,item_5124,0.2944888920518062
scene_0,user_270,item_5361,0.6436363296498353
scene_0,user_1131,item_5646,0.43935014561520125
scene_0,user_2434,item_5646,0.43935014561520125
scene_0,user_2776,item_2829,0.21714724095162588
scene_0,user_2776,item_8394,0.21714724095162588
scene_0,user_5688,item_5646,0.43935014561520125
scene_0,user_7920,item_1074,0.2790553132756236
scene_0,user_7920,item_9207,0.2790553132756236
scene_0,user_9899,item_1074,0.39464380868665966
scene_0,user_9899,item_4236,0.39464380868665966
scene_0,user_9899,item_9207,0.39464380868665966
scene_0,user_7493,item_1074,0.39464380868665966
scene_0,user_7493,item_4236,0.39464380868665966
scene_0,user_7493,item_9207,0.39464380868665966
scene_0,user_4200,item_2109,0.45511961331341866
scene_0,user_4200,item_1074,0.2790553132756236
scene_0,user_4200,item_4236,0.2790553132756236
scene_0,user_3783,item_3861,0.3222253204769533
scene_0,user_3783,item_7713,0.3222253204769533
scene_0,user_3680,item_3861,0.3222253204769533
scene_0,user_3680,item_7713,0.3222253204769533
scene_0,user_2196,item_3861,0.3222253204769533
scene_0,user_2196,item_7713,0.3222253204769533
scene_0,user_4142,item_3861,0.3222253204769533
scene_0,user_4142,item_7713,0.3222253204769533
scene_0,user_6592,item_2859,0.43935014561520125
scene_0,user_6218,item_2859,0.43935014561520125
scene_0,user_5329,item_2859,0.43935014561520125
scene_0,user_6559,item_1272,0.32181816482491765
scene_0,user_6559,item_9483,0.32181816482491765
scene_0,user_6559,item_9561,0.32181816482491765
scene_0,user_2773,item_1272,0.32181816482491765
scene_0,user_2773,item_9483,0.32181816482491765
scene_0,user_2773,item_9561,0.32181816482491765
scene_0,user_8674,item_1272,0.32181816482491765
scene_0,user_8674,item_9483,0.32181816482491765
scene_0,user_8674,item_9561,0.32181816482491765
scene_0,user_8045,item_1272,0.22755980665670933
scene_0,user_8045,item_9483,0.22755980665670933
scene_0,user_5660,item_1272,0.32181816482491765
scene_0,user_5660,item_9483,0.32181816482491765
scene_0,user_5660,item_9561,0.32181816482491765
scene_0,user_407,item_1272,0.22755980665670933
scene_0,user_407,item_9561,0.22755980665670933
scene_0,user_5228,item_1272,0.32181816482491765
scene_0,user_5228,item_9483,0.32181816482491765
scene_0,user_5228,item_9561,0.32181816482491765
scene_0,user_2711,item_7863,0.43935014561520125
scene_0,user_2711,item_894,0.43935014561520125
scene_0,user_6551,item_7863,0.43935014561520125
scene_0,user_6551,item_894,0.43935014561520125
scene_0,user_1609,item_7863,0.31066746727980593
scene_0,user_5908,item_894,0.31066746727980593
scene_0,user_338,item_4986,0.6436363296498353
scene_0,user_7708,item_7338,0.6436363296498353
scene_0,user_6719,item_909,0.24044917348149392
scene_0,user_6719,item_2730,0.19632592803453744
scene_0,user_6719,item_6714,0.19632592803453744
scene_0,user_2467,item_5970,0.39464380868665966
scene_0,user_715,item_5970,0.39464380868665966
scene_0,user_9499,item_5970,0.39464380868665966
scene_0,user_5273,item_5970,0.39464380868665966
scene_0,user_1752,item_3885,0.39464380868665966
scene_0,user_1752,item_5580,0.39464380868665966
scene_0,user_1752,item_8469,0.39464380868665966
scene_0,user_1752,item_915,0.39464380868665966
scene_0,user_9354,item_3885,0.2790553132756236
scene_0,user_9354,item_5580,0.2790553132756236
scene_0,user_9354,item_915,0.2790553132756236
scene_0,user_9354,item_8139,0.25694917118487537
scene_0,user_9708,item_3885,0.2790553132756236
scene_0,user_9708,item_8469,0.2790553132756236
scene_0,user_9708,item_915,0.2790553132756236
scene_0,user_9920,item_3885,0.2790553132756236
scene_0,user_9920,item_5580,0.2790553132756236
scene_0,user_9920,item_8469,0.2790553132756236
scene_0,user_7155,item_1347,0.5100697232983947
scene_0,user_7155,item_8160,0.5100697232983947
scene_0,user_7826,item_1347,0.36067376022224085
scene_0,user_7826,item_3666,0.2790553132756236
scene_0,user_7186,item_3525,0.36067376022224085
scene_0,user_7186,item_6501,0.36067376022224085
scene_0,user_7186,item_5904,0.20121480219092233
scene_0,user_7186,item_7818,0.20121480219092233
scene_0,user_5283,item_5904,0.2845607022086219
scene_0,user_5283,item_7569,0.2845607022086219
