scene,left_item,right_item,score
scene_0,item_5199,item_5811,0.26276343125998064
scene_0,item_5199,item_2556,0.19174812370205052
scene_0,item_4263,item_4986,0.45511961331341866
scene_0,item_3969,item_9,0.3034130755422791
scene_0,item_9,item_1230,0.4164701851078906
scene_0,item_9,item_9057,0.4164701851078906
scene_0,item_9,item_3969,0.3034130755422791
scene_0,item_9,item_1860,0.23502275771936396
scene_0,item_1869,item_2001,0.45511961331341866
scene_0,item_2001,item_1869,0.45511961331341866
scene_0,item_3924,item_4146,0.34004648219892986
scene_0,item_2154,item_3642,0.5255268625199613
scene_0,item_2154,item_4578,0.12745898607466183
scene_0,item_8784,item_2370,0.2944888920518062
scene_0,item_8784,item_6177,0.12386786939451837
scene_0,item_8784,item_807,0.1113063388914321
scene_0,item_2733,item_582,0.3440380896043391
scene_0,item_567,item_7335,0.28784291717709903
scene_0,item_567,item_153,0.12872726592996706
scene_0,item_8976,item_4536,0.36067376022224085
scene_0,item_8976,item_8619,0.20353567865244448
scene_0,item_1614,item_3213,0.14392145858854952
scene_0,item_3486,item_5169,0.26276343125998064
scene_0,item_8697,item_7344,0.25245493881090375
scene_0,item_8697,item_8496,0.19540079712733394
scene_0,item_8697,item_3525,0.1265327255026148
scene_0,item_8697,item_6357,0.1265327255026148
scene_0,item_8697,item_6834,0.11290128088734613
scene_0,item_7344,item_8697,0.25245493881090375
scene_0,item_4485,item_7533,0.26276343125998064
scene_0,item_8442,item_2298,0.28784291717709903
scene_0,item_4401,item_6510,0.43935014561520125
scene_0,item_4401,item_8532,0.43935014561520125
scene_0,item_4401,item_69,0.43935014561520125
scene_0,item_6510,item_4401,0.43935014561520125
scene_0,item_6510,item_8532,0.31066746727980593
scene_0,item_6510,item_69,0.31066746727980593
scene_0,item_1710,item_5766,0.45511961331341866
scene_0,item_1710,item_4017,0.26276343125998064
scene_0,item_5766,item_1710,0.45511961331341866
scene_0,item_1755,item_7320,0.24327166614569326
scene_0,item_6783,item_9777,0.23502275771936396
scene_0,item_6090,item_4605,0.5255268625199613
scene_0,item_7071,item_8664,0.6436363296498353
scene_0,item_8664,item_7071,0.6436363296498353
scene_0,item_480,item_3294,0.36067376022224085
scene_0,item_480,item_9306,0.22811011491194377
scene_0,item_4206,item_9081,0.43935014561520125
scene_0,item_4206,item_5334,0.43935014561520125
scene_0,item_7473,item_6936,0.32181816482491765
scene_0,item_8883,item_2520,0.5255268625199613
scene_0,item_6156,item_615,0.14499630719803433
scene_0,item_6156,item_3525,0.13755557491777667
scene_0,item_6156,item_4200,0.1037313869825694
scene_0,item_2682,item_1374,0.32181816482491765
scene_0,item_333,item_2457,0.3034130755422791
scene_0,item_1683,item_5505,0.32181816482491765
scene_0,item_1683,item_2886,0.25503486164919736
scene_0,item_1683,item_3684,0.18033688011112042
scene_0,item_3195,item_6201,0.2145454432166118
scene_0,item_8637,item_252,0.2944888920518062
scene_0,item_8637,item_7797,0.18625112890063278
scene_0,item_7797,item_7761,0.24385997041660773
scene_0,item_7797,item_252,0.22811011491194377
scene_0,item_7797,item_8637,0.18625112890063278
scene_0,item_252,item_3186,0.37160360818355515
scene_0,item_252,item_8637,0.2944888920518062
scene_0,item_252,item_7797,0.22811011491194377
scene_0,item_4500,item_3756,0.45511961331341866
scene_0,item_4500,item_7452,0.45511961331341866
scene_0,item_3642,item_2154,0.5255268625199613
scene_0,item_5997,item_7806,0.37160360818355515
scene_0,item_5997,item_1005,0.3034130755422791
scene_0,item_1491,item_6966,0.45511961331341866
scene_0,item_6966,item_1491,0.45511961331341866
scene_0,item_6966,item_5610,0.26276343125998064
scene_0,item_6606,item_828,0.4164701851078906
scene_0,item_5811,item_240,0.6436363296498353
scene_0,item_5811,item_5199,0.26276343125998064
scene_0,item_1545,item_4860,0.18176249028087418
scene_0,item_7569,item_3525,0.16618618571652527
scene_0,item_7569,item_6501,0.15845231093012707
scene_0,item_7569,item_4311,0.13138171562999032
scene_0,item_6429,item_1746,0.45622022982388755
scene_0,item_9210,item_3852,0.5100697232983947
scene_0,item_9210,item_5925,0.36067376022224085
scene_0,item_5925,item_3852,0.5100697232983947
scene_0,item_5925,item_9210,0.36067376022224085
scene_0,item_3852,item_9210,0.5100697232983947
scene_0,item_3852,item_5925,0.5100697232983947
scene_0,item_2016,item_2160,0.5255268625199613
scene_0,item_2016,item_9918,0.37160360818355515
scene_0,item_2640,item_9093,0.5255268625199613
scene_0,item_84,item_7635,0.37250225780126556
scene_0,item_5601,item_6552,0.5889777841036123
scene_0,item_6552,item_5601,0.5889777841036123
scene_0,item_7806,item_5997,0.37160360818355515
scene_0,item_2460,item_6648,0.45511961331341866
scene_0,item_9954,item_7248,0.37160360818355515
scene_0,item_9954,item_7761,0.31482186807671836
scene_0,item_7098,item_7644,0.11377990332835466
scene_0,item_8763,item_2664,0.45511961331341866
scene_0,item_2664,item_8763,0.45511961331341866
scene_0,item_7656,item_8097,0.4164701851078906
scene_0,item_7656,item_7167,0.4164701851078906
scene_0,item_7656,item_612,0.2404491734814939
scene_0,item_7656,item_6942,0.17002324109946493
scene_0,item_5382,item_3240,0.5255268625199613
scene_0,item_3240,item_5382,0.5255268625199613
scene_0,item_5616,item_7632,0.5889777841036123
scene_0,item_7632,item_5616,0.5889777841036123
scene_0,item_9087,item_1686,0.6451928364459121
scene_0,item_9087,item_3828,0.2040278893193579
scene_0,item_4677,item_6009,0.40707135730488897
scene_0,item_4362,item_756,0.34004648219892986
scene_0,item_4362,item_7140,0.2145454432166118
scene_0,item_7761,item_9954,0.31482186807671836
scene_0,item_7761,item_6837,0.31482186807671836
scene_0,item_7761,item_7797,0.24385997041660773
scene_0,item_2592,item_5517,0.40707135730488897
scene_0,item_7839,item_5466,0.45511961331341866
scene_0,item_3747,item_2940,0.3034130755422791
scene_0,item_1806,item_1347,0.14392145858854952
scene_0,item_6495,item_3906,0.45511961331341866
scene_0,item_2955,item_999,0.3034130755422791
scene_0,item_2955,item_3918,0.20711164485320396
scene_0,item_2955,item_7644,0.10355582242660198
scene_0,item_6084,item_5718,0.5100697232983947
scene_0,item_6084,item_6483,0.5073178496788755
scene_0,item_5817,item_4332,0.18580180409177757
scene_0,item_9924,item_2814,0.25503486164919736
scene_0,item_3873,item_3957,0.4164701851078906
scene_0,item_6306,item_2721,0.40707135730488897
scene_0,item_6306,item_3219,0.22811011491194377
scene_0,item_6306,item_3456,0.18625112890063278
scene_0,item_2721,item_6306,0.40707135730488897
scene_0,item_81,item_72,0.45569541835852434
scene_0,item_81,item_2445,0.26309587245777316
scene_0,item_81,item_8358,0.26276343125998064
scene_0,item_81,item_7509,0.26276343125998064
scene_0,item_81,item_708,0.13739733830720516
scene_0,item_6405,item_9363,0.35298015324911725
scene_0,item_6405,item_861,0.3157150469493277
scene_0,item_7083,item_1422,0.45511961331341866
scene_0,item_1422,item_7083,0.45511961331341866
scene_0,item_3966,item_8904,0.5255268625199613
scene_0,item_8904,item_3966,0.5255268625199613
scene_0,item_4665,item_555,0.5100697232983947
scene_0,item_4665,item_2862,0.19278823416444013
scene_0,item_555,item_4665,0.5100697232983947
scene_0,item_555,item_2862,0.27264373542131126
scene_0,item_909,item_5970,0.22755980665670933
scene_0,item_909,item_7269,0.2145454432166118
scene_0,item_6180,item_6546,0.3440380896043391
scene_0,item_2319,item_453,0.32181816482491765
scene_0,item_7335,item_567,0.28784291717709903
scene_0,item_6492,item_8856,0.3208559805288336
scene_0,item_6492,item_8034,0.23484253110304637
scene_0,item_2766,item_5145,0.40707135730488897
scene_0,item_7206,item_615,0.2404491734814939
scene_0,item_7206,item_3459,0.2174944607970515
scene_0,item_7302,item_4938,0.5255268625199613
scene_0,item_4938,item_7302,0.5255268625199613
scene_0,item_504,item_1911,0.45511961331341866
scene_0,item_4245,item_4236,0.45622022982388755
scene_0,item_4245,item_9207,0.28784291717709903
scene_0,item_4245,item_1074,0.10879439650028087
scene_0,item_1083,item_9681,0.6436363296498353
scene_0,item_5223,item_6111,0.20353567865244448
scene_0,item_591,item_1380,0.32181816482491765
scene_0,item_609,item_4695,0.9102392266268373
scene_0,item_4695,item_609,0.9102392266268373
scene_0,item_4905,item_9330,0.45511961331341866
scene_0,item_6993,item_6288,0.15170653777113954
scene_0,item_8358,item_7881,0.45511961331341866
scene_0,item_8358,item_81,0.26276343125998064
scene_0,item_564,item_9162,0.32259641822295604
scene_0,item_6882,item_5907,0.11405505745597189
scene_0,item_6882,item_4335,0.10753213940765202
scene_0,item_9081,item_5334,0.6213349345596119
scene_0,item_9081,item_4206,0.43935014561520125
scene_0,item_867,item_7731,0.23502275771936396
scene_0,item_867,item_1065,0.18204784532536747
scene_0,item_8448,item_7635,0.21506427881530404
scene_0,item_7140,item_4362,0.2145454432166118
scene_0,item_915,item_4302,0.16618618571652527
scene_0,item_5715,item_7470,0.37160360818355515
scene_0,item_1023,item_5298,0.37160360818355515
scene_0,item_2676,item_9453,0.6436363296498353
scene_0,item_2676,item_375,0.45511961331341866
scene_0,item_375,item_2676,0.45511961331341866
scene_0,item_4089,item_8727,0.5933986926065561
scene_0,item_4089,item_3693,0.5307519257711045
scene_0,item_4089,item_1524,0.3034130755422791
scene_0,item_4089,item_153,0.18764914292028356
scene_0,item_1080,item_3459,0.33512314193895826
scene_0,item_1080,item_8439,0.17894429648982982
scene_0,item_5175,item_2043,0.48128397079325036
scene_0,item_5175,item_2211,0.28784291717709903
scene_0,item_1329,item_3285,0.45622022982388755
scene_0,item_750,item_2910,0.32181816482491765
scene_0,item_453,item_2319,0.32181816482491765
scene_0,item_8127,item_9264,0.37250225780126556
scene_0,item_8127,item_2004,0.1986304836445498
scene_0,item_51,item_6627,0.2711727970990338
scene_0,item_51,item_2286,0.2145454432166118
scene_0,item_51,item_9165,0.18580180409177757
scene_0,item_2214,item_6915,0.37160360818355515
scene_0,item_5271,item_8919,0.5452874708426225
scene_0,item_5256,item_4557,0.3440380896043391
scene_0,item_9681,item_1083,0.6436363296498353
scene_0,item_3321,item_9729,0.3034130755422791
scene_0,item_4353,item_8619,0.40707135730488897
scene_0,item_8619,item_4353,0.40707135730488897
scene_0,item_8619,item_8976,0.20353567865244448
scene_0,item_3621,item_5655,0.37160360818355515
scene_0,item_2565,item_672,0.4164701851078906
scene_0,item_2565,item_3861,0.3034130755422791
scene_0,item_2565,item_4722,0.2082350925539453
scene_0,item_3861,item_7713,0.4164701851078906
scene_0,item_3861,item_2565,0.3034130755422791
scene_0,item_3861,item_4251,0.18625112890063278
scene_0,item_2025,item_5409,0.20353567865244448
scene_0,item_2838,item_2286,0.3034130755422791
scene_0,item_2838,item_7134,0.2145454432166118
scene_0,item_8067,item_2937,0.9102392266268373
scene_0,item_2937,item_8067,0.9102392266268373
scene_0,item_7068,item_2928,0.32181816482491765
scene_0,item_7068,item_2028,0.22755980665670933
scene_0,item_7068,item_2646,0.22755980665670933
scene_0,item_3870,item_579,0.2633988724985744
scene_0,item_3870,item_210,0.2145454432166118
scene_0,item_4020,item_6912,0.37250225780126556
scene_0,item_1395,item_717,0.40707135730488897
scene_0,item_717,item_1395,0.40707135730488897
scene_0,item_717,item_1986,0.40707135730488897
scene_0,item_1557,item_2262,0.32181816482491765
scene_0,item_4572,item_3273,0.6451928364459121
scene_0,item_5670,item_5634,0.23502275771936396
scene_0,item_7533,item_4485,0.26276343125998064
scene_0,item_3219,item_3456,0.2944888920518062
scene_0,item_3219,item_6306,0.22811011491194377
scene_0,item_3456,item_3219,0.2944888920518062
scene_0,item_3456,item_6306,0.18625112890063278
scene_0,item_2046,item_4653,0.32181816482491765
scene_0,item_2046,item_3525,0.14392145858854952
scene_0,item_9219,item_8328,0.37160360818355515
scene_0,item_8328,item_9219,0.37160360818355515
scene_0,item_8328,item_7173,0.26276343125998064
scene_0,item_4332,item_5817,0.18580180409177757
scene_0,item_9453,item_2676,0.6436363296498353
scene_0,item_846,item_9249,0.4808983469629878
scene_0,item_846,item_5667,0.2944888920518062
scene_0,item_1380,item_591,0.32181816482491765
scene_0,item_1380,item_126,0.26276343125998064
scene_0,item_240,item_5811,0.6436363296498353
scene_0,item_7176,item_2940,0.2404491734814939
scene_0,item_7176,item_6288,0.2404491734814939
scene_0,item_1632,item_9684,0.45511961331341866
scene_0,item_6009,item_4677,0.40707135730488897
scene_0,item_72,item_81,0.45569541835852434
scene_0,item_72,item_2445,0.3222253204769533
scene_0,item_72,item_708,0.16827668543460464
scene_0,item_3804,item_8115,0.28784291717709903
scene_0,item_6957,item_2562,0.5255268625199613
scene_0,item_5706,item_348,0.6436363296498353
scene_0,item_348,item_5706,0.6436363296498353
scene_0,item_8613,item_5745,0.18580180409177757
scene_0,item_9108,item_9270,0.26276343125998064
scene_0,item_9270,item_9108,0.26276343125998064
scene_0,item_2628,item_1932,0.5073178496788755
scene_0,item_2628,item_9027,0.25365892483943775
scene_0,item_1980,item_8181,0.32259641822295604
scene_0,item_6756,item_3,0.34004648219892986
scene_0,item_3243,item_543,0.4164701851078906
scene_0,item_6669,item_5910,0.32181816482491765
scene_0,item_5910,item_6669,0.32181816482491765
scene_0,item_5910,item_3729,0.22811011491194377
scene_0,item_5910,item_942,0.18033688011112042
scene_0,item_99,item_5124,0.17894429648982982
scene_0,item_8019,item_3909,1.0201394465967895
scene_0,item_3909,item_8019,1.0201394465967895
scene_0,item_6363,item_6267,0.2744474531076814
scene_0,item_315,item_2100,0.4164701851078906
scene_0,item_3639,item_5901,0.43935014561520125
scene_0,item_3639,item_1347,0.39296671660800847
scene_0,item_1746,item_6429,0.45622022982388755
scene_0,item_9039,item_9720,0.3034130755422791
scene_0,item_147,item_7590,0.5255268625199613
scene_0,item_4575,item_861,0.28784291717709903
scene_0,item_3324,item_8829,0.25365892483943775
scene_0,item_3324,item_3354,0.17936394586245522
scene_0,item_3324,item_4623,0.17517562083998708
scene_0,item_1926,item_207,0.9102392266268373
scene_0,item_207,item_1926,0.9102392266268373
scene_0,item_9363,item_6405,0.35298015324911725
scene_0,item_9363,item_861,0.24959465998671754
scene_0,item_4611,item_7173,0.45511961331341866
scene_0,item_423,item_1665,0.6213349345596119
scene_0,item_1413,item_3879,0.40707135730488897
scene_0,item_216,item_7320,0.38557646832888026
scene_0,item_5358,item_6267,0.3974071594346267
scene_0,item_8088,item_7212,0.562018594656616
scene_0,item_8862,item_7530,0.6436363296498353
scene_0,item_3291,item_1815,0.32181816482491765
scene_0,item_5694,item_6357,0.20353567865244448
scene_0,item_1851,item_3525,0.45622022982388755
scene_0,item_7212,item_8088,0.562018594656616
scene_0,item_645,item_3729,0.18204784532536747
scene_0,item_7833,item_4341,0.37160360818355515
scene_0,item_7833,item_7143,0.3222253204769533
scene_0,item_7833,item_8439,0.23101609340130438
scene_0,item_7833,item_9162,0.2037931864969732
scene_0,item_7833,item_4746,0.16111266023847665
scene_0,item_7575,item_7416,1.0201394465967895
scene_0,item_7416,item_7575,1.0201394465967895
scene_0,item_807,item_8562,0.5452874708426225
scene_0,item_807,item_2370,0.27264373542131126
scene_0,item_807,item_8784,0.1113063388914321
scene_0,item_9402,item_4656,0.45622022982388755
scene_0,item_4254,item_2859,0.28784291717709903
scene_0,item_7851,item_7269,0.2145454432166118
scene_0,item_9336,item_9162,0.2633988724985744
scene_0,item_7674,item_7749,0.43935014561520125
scene_0,item_7674,item_861,0.13893471504706753
scene_0,item_4674,item_6693,0.9102392266268373
scene_0,item_6693,item_4674,0.9102392266268373
scene_0,item_3294,item_1707,0.45511961331341866
scene_0,item_3294,item_480,0.36067376022224085
scene_0,item_3294,item_9306,0.22811011491194377
scene_0,item_1707,item_3294,0.45511961331341866
scene_0,item_1374,item_9042,0.7213475204444817
scene_0,item_1374,item_2682,0.32181816482491765
scene_0,item_9867,item_7635,0.23502275771936396
scene_0,item_7815,item_9669,0.31066746727980593
scene_0,item_7815,item_4290,0.31066746727980593
scene_0,item_7815,item_8355,0.21967507280760062
scene_0,item_1686,item_9087,0.6451928364459121
scene_0,item_4374,item_6603,1.0201394465967895
scene_0,item_6603,item_4374,1.0201394465967895
scene_0,item_1035,item_2004,0.1538585110408932
scene_0,item_5676,item_6081,0.6444506409539066
scene_0,item_5676,item_7128,0.6444506409539066
scene_0,item_5676,item_8970,0.45569541835852434
scene_0,item_9669,item_4290,0.6213349345596119
scene_0,item_9669,item_8355,0.43935014561520125
scene_0,item_9669,item_7815,0.31066746727980593
scene_0,item_4290,item_9669,0.6213349345596119
scene_0,item_4290,item_8355,0.43935014561520125
scene_0,item_4290,item_7815,0.31066746727980593
scene_0,item_8355,item_9669,0.43935014561520125
scene_0,item_8355,item_4290,0.43935014561520125
scene_0,item_8355,item_7815,0.21967507280760062
scene_0,item_465,item_6501,0.19406365517181853
scene_0,item_2175,item_9951,0.24327166614569326
scene_0,item_4038,item_5619,0.37160360818355515
scene_0,item_1470,item_2904,0.26276343125998064
scene_0,item_5205,item_1359,0.5255268625199613
scene_0,item_9957,item_1269,0.5255268625199613
scene_0,item_2859,item_7848,0.36067376022224085
scene_0,item_2859,item_4254,0.28784291717709903
scene_0,item_2859,item_5478,0.22811011491194377
scene_0,item_2889,item_7845,0.45511961331341866
scene_0,item_2772,item_7149,0.7213475204444817
scene_0,item_2772,item_9249,0.4164701851078906
scene_0,item_7149,item_2772,0.7213475204444817
scene_0,item_7149,item_9249,0.4164701851078906
scene_0,item_9249,item_846,0.4808983469629878
scene_0,item_9249,item_2772,0.4164701851078906
scene_0,item_9249,item_7149,0.4164701851078906
scene_0,item_552,item_9213,0.9102392266268373
scene_0,item_9213,item_552,0.9102392266268373
scene_0,item_561,item_9045,0.28784291717709903
scene_0,item_5610,item_6966,0.26276343125998064
scene_0,item_7509,item_4383,0.45511961331341866
scene_0,item_7509,item_81,0.26276343125998064
scene_0,item_1104,item_8658,0.40707135730488897
scene_0,item_6198,item_8832,0.32181816482491765
scene_0,item_7650,item_4701,0.9102392266268373
scene_0,item_4701,item_7650,0.9102392266268373
scene_0,item_5502,item_9987,0.37160360818355515
scene_0,item_2751,item_5604,0.15170653777113954
scene_0,item_1503,item_9357,0.40707135730488897
scene_0,item_9063,item_6357,0.5557388601882701
scene_0,item_7863,item_4260,0.32181816482491765
scene_0,item_3426,item_4074,0.5889777841036123
scene_0,item_3426,item_1386,0.4164701851078906
scene_0,item_4476,item_3423,0.6417119610576671
scene_0,item_3423,item_4476,0.6417119610576671
scene_0,item_3423,item_2415,0.28784291717709903
scene_0,item_3423,item_2997,0.23502275771936396
scene_0,item_5016,item_7014,0.40707135730488897
scene_0,item_2211,item_5175,0.28784291717709903
scene_0,item_7251,item_3765,0.9102392266268373
scene_0,item_3765,item_7251,0.9102392266268373
scene_0,item_786,item_8502,0.2633988724985744
scene_0,item_786,item_9030,0.14392145858854952
scene_0,item_786,item_5517,0.12872726592996706
scene_0,item_7143,item_9162,0.35298015324911725
scene_0,item_7143,item_7833,0.3222253204769533
scene_0,item_7143,item_4746,0.2790553132756236
scene_0,item_4713,item_4464,0.5255268625199613
scene_0,item_4464,item_4713,0.5255268625199613
scene_0,item_2928,item_7068,0.32181816482491765
scene_0,item_4653,item_2046,0.32181816482491765
scene_0,item_987,item_5655,0.2944888920518062
scene_0,item_987,item_1596,0.22811011491194377
scene_0,item_1446,item_5952,0.6436363296498353
scene_0,item_1446,item_9609,0.32181816482491765
scene_0,item_5952,item_1446,0.6436363296498353
scene_0,item_8043,item_7320,0.12163583307284663
scene_0,item_672,item_2565,0.4164701851078906
scene_0,item_672,item_4722,0.36067376022224085
scene_0,item_1596,item_987,0.22811011491194377
scene_0,item_1596,item_5655,0.18625112890063278
scene_0,item_4341,item_7833,0.37160360818355515
scene_0,item_9252,item_4578,0.24742015830457115
scene_0,item_1116,item_849,0.5100697232983947
scene_0,item_1116,item_8331,0.4164701851078906
scene_0,item_849,item_1116,0.5100697232983947
scene_0,item_849,item_8331,0.2944888920518062
scene_0,item_996,item_8340,0.35872789172491043
scene_0,item_996,item_8856,0.0802139951322084
scene_0,item_8340,item_9609,0.4164701851078906
scene_0,item_8340,item_996,0.35872789172491043
scene_0,item_8340,item_8856,0.1852462867294234
scene_0,item_6915,item_2214,0.37160360818355515
scene_0,item_7719,item_3786,0.7213475204444817
scene_0,item_7719,item_1428,0.5100697232983947
scene_0,item_1428,item_7719,0.5100697232983947
scene_0,item_1428,item_3786,0.5100697232983947
scene_0,item_1428,item_2055,0.2145454432166118
scene_0,item_3786,item_7719,0.7213475204444817
scene_0,item_3786,item_1428,0.5100697232983947
scene_0,item_8727,item_4089,0.5933986926065561
scene_0,item_8727,item_3693,0.45964465082528916
scene_0,item_8727,item_153,0.1625089247673424
scene_0,item_8502,item_6687,0.3208559805288336
scene_0,item_8502,item_786,0.2633988724985744
scene_0,item_8502,item_8037,0.1355863985495169
scene_0,item_7035,item_4833,0.6436363296498353
scene_0,item_4833,item_7035,0.6436363296498353
scene_0,item_4833,item_4827,0.37160360818355515
scene_0,item_2562,item_6957,0.5255268625199613
scene_0,item_2367,item_7917,0.32181816482491765
scene_0,item_9069,item_8910,0.6436363296498353
scene_0,item_8910,item_9069,0.6436363296498353
scene_0,item_6141,item_6483,0.37160360818355515
scene_0,item_7953,item_381,0.6436363296498353
scene_0,item_381,item_7953,0.6436363296498353
scene_0,item_381,item_1449,0.45511961331341866
scene_0,item_8166,item_8655,0.34004648219892986
scene_0,item_8166,item_4815,0.16618618571652527
scene_0,item_6636,item_8100,0.34004648219892986
scene_0,item_2607,item_9696,0.6436363296498353
scene_0,item_9696,item_2607,0.6436363296498353
scene_0,item_9696,item_9306,0.28784291717709903
scene_0,item_7890,item_9879,0.8329403702157812
scene_0,item_4923,item_9117,0.4164701851078906
scene_0,item_4923,item_6765,0.2404491734814939
scene_0,item_4923,item_7386,0.23502275771936396
scene_0,item_5505,item_1683,0.32181816482491765
scene_0,item_8562,item_807,0.5452874708426225
scene_0,item_999,item_2955,0.3034130755422791
scene_0,item_6042,item_7563,0.9102392266268373
scene_0,item_7563,item_6042,0.9102392266268373
scene_0,item_2043,item_5175,0.48128397079325036
scene_0,item_7713,item_3861,0.4164701851078906
scene_0,item_7713,item_4251,0.32259641822295604
scene_0,item_3132,item_3792,0.5889777841036123
scene_0,item_8724,item_8829,0.32181816482491765
scene_0,item_7881,item_8358,0.45511961331341866
scene_0,item_1359,item_5205,0.5255268625199613
scene_0,item_4224,item_5124,0.25245493881090375
scene_0,item_3756,item_4500,0.45511961331341866
scene_0,item_8394,item_5646,0.24327166614569326
scene_0,item_5412,item_1071,0.45511961331341866
scene_0,item_6687,item_8502,0.3208559805288336
scene_0,item_6687,item_8037,0.21004954542180815
scene_0,item_9084,item_3978,0.45511961331341866
scene_0,item_9879,item_7890,0.8329403702157812
scene_0,item_1173,item_4080,0.5255268625199613
scene_0,item_4080,item_1173,0.5255268625199613
scene_0,item_4080,item_972,0.3034130755422791
scene_0,item_8190,item_4851,0.31066746727980593
scene_0,item_8190,item_4578,0.21311612435317348
scene_0,item_4851,item_8190,0.31066746727980593
scene_0,item_4851,item_4578,0.21311612435317348
scene_0,item_1230,item_9057,0.7213475204444817
scene_0,item_1230,item_9,0.4164701851078906
scene_0,item_9057,item_1230,0.7213475204444817
scene_0,item_9057,item_9,0.4164701851078906
scene_0,item_9969,item_5517,0.45622022982388755
scene_0,item_8616,item_5163,0.32181816482491765
scene_0,item_951,item_507,0.26276343125998064
scene_0,item_2298,item_8442,0.28784291717709903
scene_0,item_2298,item_8172,0.28784291717709903
scene_0,item_5415,item_723,0.7213475204444817
scene_0,item_5415,item_2580,0.7213475204444817
scene_0,item_723,item_5415,0.7213475204444817
scene_0,item_723,item_2580,0.7213475204444817
scene_0,item_2580,item_5415,0.7213475204444817
scene_0,item_2580,item_723,0.7213475204444817
scene_0,item_5718,item_6084,0.5100697232983947
scene_0,item_5718,item_1434,0.25503486164919736
scene_0,item_5718,item_2409,0.18033688011112042
scene_0,item_6081,item_5676,0.6444506409539066
scene_0,item_6081,item_7128,0.5581106265512472
scene_0,item_6081,item_8970,0.39464380868665966
scene_0,item_7128,item_5676,0.6444506409539066
scene_0,item_7128,item_6081,0.5581106265512472
scene_0,item_7128,item_8970,0.39464380868665966
scene_0,item_2997,item_7182,0.35872789172491043
scene_0,item_2997,item_3423,0.23502275771936396
scene_0,item_2997,item_7566,0.18580180409177757
scene_0,item_2997,item_9963,0.12682946241971887
scene_0,item_7182,item_2997,0.35872789172491043
scene_0,item_7182,item_9963,0.21967507280760062
scene_0,item_6201,item_3195,0.2145454432166118
scene_0,item_9042,item_1374,0.7213475204444817
scene_0,item_4437,item_4638,0.5255268625199613
scene_0,item_4437,item_7920,0.23101609340130438
scene_0,item_753,item_4608,0.5452874708426225
scene_0,item_573,item_2946,0.4164701851078906
scene_0,item_8982,item_6189,0.9102392266268373
scene_0,item_6189,item_8982,0.9102392266268373
scene_0,item_7332,item_5478,0.3208559805288336
scene_0,item_7332,item_3885,0.12682946241971887
scene_0,item_5985,item_4593,0.32181816482491765
scene_0,item_3879,item_1413,0.40707135730488897
scene_0,item_6936,item_4947,0.7213475204444817
scene_0,item_6936,item_7473,0.32181816482491765
scene_0,item_8952,item_6477,0.23502275771936396
scene_0,item_7818,item_4311,0.13138171562999032
scene_0,item_9720,item_9039,0.3034130755422791
scene_0,item_6825,item_9378,0.7213475204444817
scene_0,item_9684,item_1632,0.45511961331341866
scene_0,item_1071,item_5412,0.45511961331341866
scene_0,item_4593,item_5985,0.32181816482491765
scene_0,item_9609,item_8340,0.4164701851078906
scene_0,item_9609,item_1446,0.32181816482491765
scene_0,item_5511,item_8640,0.3440380896043391
scene_0,item_3186,item_252,0.37160360818355515
scene_0,item_5721,item_4356,0.5100697232983947
scene_0,item_9429,item_5619,0.37160360818355515
scene_0,item_417,item_249,0.5255268625199613
scene_0,item_249,item_417,0.5255268625199613
scene_0,item_7389,item_5199,0.5073178496788755
scene_0,item_7389,item_2556,0.23484253110304637
scene_0,item_7449,item_3123,0.4164701851078906
scene_0,item_5859,item_2544,0.2744474531076814
scene_0,item_3522,item_8802,0.6436363296498353
scene_0,item_8802,item_3522,0.6436363296498353
scene_0,item_5115,item_9264,0.45622022982388755
scene_0,item_7542,item_2568,0.2404491734814939
scene_0,item_7542,item_1005,0.2404491734814939
scene_0,item_5145,item_2766,0.40707135730488897
scene_0,item_1905,item_1272,0.25245493881090375
scene_0,item_7590,item_147,0.5255268625199613
scene_0,item_4806,item_6318,0.9102392266268373
scene_0,item_6318,item_4806,0.9102392266268373
scene_0,item_9372,item_6213,0.28784291717709903
scene_0,item_1215,item_8856,0.2633988724985744
scene_0,item_7749,item_7674,0.43935014561520125
scene_0,item_7749,item_861,0.19648335830400424
scene_0,item_1476,item_5409,0.6451928364459121
scene_0,item_8859,item_2409,0.32181816482491765
scene_0,item_3702,item_18,0.45511961331341866
scene_0,item_3702,item_9555,0.22811011491194377
scene_0,item_3702,item_1272,0.14146788780108396
scene_0,item_186,item_5142,0.32181816482491765
scene_0,item_9027,item_8460,0.8329403702157812
scene_0,item_9027,item_1932,0.4142232897064079
scene_0,item_9027,item_2628,0.25365892483943775
scene_0,item_8460,item_9027,0.8329403702157812
scene_0,item_3891,item_4410,0.28784291717709903
scene_0,item_4977,item_2709,0.5255268625199613
scene_0,item_1176,item_5634,0.32259641822295604
scene_0,item_9369,item_2409,0.5100697232983947
scene_0,item_9537,item_1338,0.5557388601882701
scene_0,item_9537,item_7320,0.1660587462539768
scene_0,item_8841,item_2442,0.6451928364459121
scene_0,item_1848,item_1074,0.24327166614569326
scene_0,item_7536,item_7722,0.40707135730488897
scene_0,item_2730,item_6714,0.4164701851078906
scene_0,item_2730,item_5970,0.25503486164919736
scene_0,item_7944,item_1128,0.32259641822295604
scene_0,item_9012,item_5307,0.5255268625199613
